Season,Player Name,NBA Player ID,Team,Age,Height,Weight
1997-98,Gerald Madkins,1666,GSW,29,6-4,200
1997-98,Gerald Wilkins,786,ORL,34,6-6,225
1997-98,Glen Rice,779,CHH,31,6-8,220
1997-98,Glenn Robinson,299,MIL,25,6-7,230
1997-98,God Shammgod,1539,WAS,22,6-0,169
1997-98,Grant Hill,255,DET,25,6-8,225
1997-98,Grant Long,3,DET,32,6-9,248
1997-98,Greg Anderson,246,ATL,34,6-10,250
1997-98,Greg Anthony,21,SEA,30,6-1,180
1997-98,Greg Foster,323,UTA,29,6-11,250
1997-98,Greg Graham,37,CLE,27,6-4,174
1997-98,Greg Minor,65,BOS,26,6-6,230
1997-98,Greg Ostertag,731,UTA,25,7-2,280
1997-98,Hakeem Olajuwon,165,HOU,35,7-0,255
1997-98,Harold Ellis,1677,DEN,27,6-5,220
1997-98,Harvey Grant,265,WAS,32,6-9,225
1997-98,Henry James,1080,CLE,32,6-8,220
1997-98,Herb Williams,1006,NYK,40,6-10,242
1997-98,Hersey Hawkins,765,SEA,31,6-3,200
1997-98,Horace Grant,270,ORL,32,6-10,245
1997-98,Horacio Llamas,1024,PHX,24,6-11,285
1997-98,Hot Rod Williams,73,PHX,35,6-11,245
1997-98,Howard Eisley,458,UTA,25,6-2,180
1997-98,Hubert Davis,93,DAL,28,6-5,183
1997-98,Ike Austin,1134,LAC,28,6-10,270
1997-98,Isaiah Rider,375,POR,27,6-5,215
1997-98,Ivano Newbill,1096,VAN,27,6-10,245
1997-98,J.R. Reid,462,CHH,30,6-10,247
1997-98,Jack Haley,917,NJN,34,6-10,240
1997-98,Jacque Vaughn,1521,UTA,23,6-1,190
1997-98,Jalen Rose,147,IND,25,6-8,210
1997-98,Jamal Mashburn,469,MIA,25,6-8,250
1997-98,James Collins,1530,LAC,24,6-4,196
1997-98,James Cotton,1526,SEA,22,6-5,220
1997-98,James Robinson,381,LAC,27,6-2,180
1997-98,Jamie Feick,994,MIL,23,6-8,255
1997-98,Jaren Jackson,1114,SAS,30,6-6,215
1997-98,Jason Caffey,679,GSW,25,6-8,256
1997-98,Jason Kidd,467,PHX,25,6-4,212
1997-98,Jason Lawson,1535,ORL,23,6-11,240
1997-98,Jayson Williams,420,NJN,30,6-10,245
1997-98,Jeff Grayer,81,GSW,32,6-5,210
1997-98,Jeff Hornacek,204,UTA,35,6-4,190
1997-98,Jeff Nordgaard,999,MIL,25,6-7,225
1997-98,Jerald Honeycutt,1532,MIL,23,6-9,254
1997-98,Jermaine O'Neal,979,POR,19,6-11,226
1997-98,Jerome Kersey,760,SEA,36,6-7,225
1997-98,Jerome Williams,966,DET,25,6-9,206
1997-98,Jerry Stackhouse,711,DET,23,6-6,218
1997-98,Jim Jackson,754,GSW,27,6-6,220
1997-98,Jim McIlvaine,29,SEA,25,7-1,264
1997-98,Jimmy Oliver,1429,WAS,28,6-5,205
1997-98,Joe Dumars,247,DET,35,6-3,195
1997-98,Joe Kleine,170,CHI,36,6-11,255
1997-98,Joe Smith,693,PHI,22,6-10,225
1997-98,Joe Stephens,1086,HOU,25,6-7,210
1997-98,Joe Wolf,341,DEN,33,6-11,230
1997-98,John Crotty,180,POR,28,6-1,185
1997-98,John Starks,317,NYK,32,6-5,185
1997-98,John Stockton,304,UTA,36,6-1,175
1997-98,John Thomas,1519,TOR,22,6-9,265
1997-98,John Wallace,961,TOR,24,6-9,225
1997-98,Johnny Newman,271,DEN,34,6-7,205
1997-98,Johnny Taylor,1511,ORL,24,6-9,220
1997-98,Jon Barry,468,LAL,28,6-5,210
1997-98,Jud Buechler,146,CHI,30,6-6,228
1997-98,Juwan Howard,436,WAS,25,6-9,240
1997-98,Karl Malone,252,UTA,34,6-9,256
1997-98,Kebu Stewart,1529,PHI,24,6-8,239
1997-98,Keith Askins,173,MIA,30,6-8,224
1997-98,Keith Booth,1522,CHI,23,6-6,226
1997-98,Keith Closs,1569,LAC,22,7-3,212
1997-98,Keith Van Horn,1496,NJN,22,6-10,220
1997-98,Kelvin Cato,1509,POR,23,6-11,255
1997-98,Kendall Gill,383,NJN,30,6-5,216
1997-98,Kenny Anderson,72,BOS,27,6-1,168
1997-98,Kerry Kittles,954,NJN,24,6-5,179
1997-98,Kevin Edwards,236,ORL,32,6-3,190
1997-98,Kevin Garnett,708,MIN,22,6-11,220
1997-98,Kevin Johnson,134,PHX,32,6-1,190
1997-98,Kevin Ollie,1563,ORL,25,6-4,195
1997-98,Kevin Salvadori,1089,SAC,27,7-0,231
1997-98,Kevin Willis,788,HOU,35,7-0,245
1997-98,Khalid Reeves,234,DAL,25,6-3,201
1997-98,Kiwane Garris,1619,DEN,23,6-2,183
1997-98,Kobe Bryant,977,LAL,19,6-7,210
1997-98,Kurt Thomas,703,DAL,25,6-9,230
1997-98,LaPhonso Ellis,111,DEN,28,6-8,240
1997-98,Lamond Murray,441,LAC,25,6-7,236
1997-98,Larry Johnson,913,NYK,29,6-7,263
1997-98,Larry Robinson,1683,VAN,30,6-3,180
1997-98,Latrell Sprewell,84,GSW,27,6-5,190
1997-98,Lawrence Funderburke,1444,SAC,27,6-9,230
1997-98,Lawrence Moten,734,WAS,26,6-5,185
1997-98,Ledell Eackles,289,WAS,31,6-5,231
1997-98,Lee Mayberry,195,VAN,28,6-1,180
1997-98,Lindsey Hunter,283,DET,27,6-2,195
1997-98,Litterial Green,1036,MIL,28,6-1,195
1997-98,Lloyd Daniels,1380,TOR,30,6-7,205
1997-98,Lorenzen Wright,953,LAC,22,6-11,240
1997-98,Lorenzo Williams,31,WAS,28,6-9,200
1997-98,Loy Vaught,919,LAC,30,6-9,230
1997-98,Luc Longley,26,CHI,29,7-2,292
1997-98,Lucious Harris,446,NJN,27,6-5,205
1997-98,Mahmoud Abdul-Rauf,51,SAC,29,6-1,162
1997-98,Malik Rose,990,SAS,23,6-7,250
1997-98,Malik Sealy,907,DET,28,6-8,200
1997-98,Marcus Camby,948,TOR,24,6-11,220
1997-98,Mario Bennett,712,LAL,24,6-9,235
1997-98,Mario Elie,53,HOU,34,6-5,210
1997-98,Mark Bryant,95,PHX,33,6-9,245
1997-98,Mark Davis,707,PHI,25,6-7,210
1997-98,Mark Hendrickson,971,SAC,24,6-9,220
1997-98,Mark Jackson,349,IND,33,6-3,185
1997-98,Mark Pope,998,IND,25,6-10,235
1997-98,Mark Price,899,ORL,34,6-0,180
1997-98,Mark Strickland,1110,MIA,27,6-10,220
1997-98,Mark West,770,IND,37,6-10,246
1997-98,Marko Milic,1527,PHX,21,6-6,235
1997-98,Martin Muursepp,982,DAL,23,6-9,235
1997-98,Marty Conlon,55,MIA,30,6-11,245
1997-98,Matt Bullard,672,HOU,31,6-10,235
1997-98,Matt Geiger,761,CHH,28,7-1,245
1997-98,Matt Maloney,1074,HOU,26,6-3,200
1997-98,Maurice Taylor,1508,LAC,21,6-9,260
1997-98,Michael Cage,262,NJN,36,6-9,248
1997-98,Michael Curry,688,MIL,29,6-5,227
1997-98,Michael Finley,714,DAL,25,6-7,215
1997-98,Michael Jordan,893,CHI,35,6-6,216
1997-98,Michael McDonald,1075,CHH,29,6-10,232
1997-98,Michael Smith,63,VAN,26,6-8,230
1997-98,Michael Stewart,1565,SAC,23,6-10,230
1997-98,Micheal Williams,52,MIN,31,6-2,175
1997-98,Mitch Richmond,782,SAC,33,6-5,215
1997-98,Mitchell Butler,348,CLE,27,6-5,210
1997-98,Monty Williams,42,SAS,26,6-8,225
1997-98,Mookie Blaylock,302,ATL,31,6-1,185
1997-98,Muggsy Bogues,177,GSW,33,5-3,141
1997-98,Nate McMillan,203,SEA,33,6-5,210
1997-98,Nick Anderson,98,ORL,30,6-6,228
1997-98,Nick Van Exel,89,LAL,26,6-1,190
1997-98,Olden Polynice,178,SAC,33,7-0,250
1997-98,Oliver Miller,932,TOR,28,6-9,325
1997-98,Othella Harrington,970,HOU,24,6-9,235
1997-98,Otis Thorpe,901,SAC,35,6-10,246
1997-98,P.J. Brown,136,MIA,28,6-11,240
1997-98,Patrick Ewing,121,NYK,35,7-0,255
1997-98,Pervis Ellison,442,BOS,31,6-9,210
1997-98,Pete Chilcutt,432,VAN,29,6-10,240
1997-98,Pete Myers,939,NYK,34,6-6,180
1997-98,Pooh Richardson,71,LAC,32,6-1,180
1997-98,Popeye Jones,461,TOR,28,6-8,265
1997-98,Priest Lauderdale,968,DEN,24,7-4,325
1997-98,Randy Brown,753,CHI,30,6-2,191
1997-98,Randy Livingston,988,ATL,23,6-4,210
1997-98,Rasheed Wallace,739,POR,23,6-11,225
1997-98,Ray Allen,951,MIL,22,6-5,205
1997-98,Reggie Geary,1002,SAS,24,6-2,187
1997-98,Reggie Hanson,1682,BOS,29,6-8,195
1997-98,Reggie Jordan,674,MIN,30,6-4,195
1997-98,Reggie Miller,397,IND,32,6-7,185
1997-98,Reggie Slater,1073,TOR,27,6-7,255
1997-98,Rex Chapman,364,PHX,30,6-4,195
1997-98,Rex Walters,777,MIA,28,6-4,190
1997-98,Rick Brunson,1594,POR,26,6-4,195
1997-98,Rick Fox,296,LAL,28,6-7,242
1997-98,Rick Mahorn,328,DET,39,6-10,260
1997-98,Ricky Pierce,894,MIL,38,6-4,215
1997-98,Rik Smits,22,IND,31,7-4,265
1997-98,Robert Horry,109,LAL,27,6-10,220
1997-98,Robert Pack,123,DAL,29,6-2,190
1997-98,Rod Strickland,393,WAS,31,6-3,185
1997-98,Rodney Rogers,915,LAC,27,6-7,255
1997-98,Rodrick Rhodes,1518,HOU,24,6-6,225
1997-98,Ron Harper,166,CHI,34,6-6,216
1997-98,Ron Mercer,1500,BOS,22,6-7,210
1997-98,Rony Seikaly,938,NJN,33,6-11,253
1997-98,Roy Rogers,964,TOR,24,6-10,235
1997-98,Rusty LaRue,1601,CHI,24,6-3,185
1997-98,Sam Cassell,208,NJN,28,6-3,185
1997-98,Sam Mack,694,VAN,28,6-7,220
1997-98,Sam Mitchell,417,MIN,34,6-7,215
1997-98,Sam Perkins,64,SEA,37,6-9,260
1997-98,Samaki Walker,955,DAL,22,6-9,240
1997-98,Scot Pollard,1513,DET,23,6-11,265
1997-98,Scott Brooks,418,CLE,32,5-11,165
1997-98,Scott Burrell,197,CHI,27,6-7,218
1997-98,Scott Williams,281,PHI,30,6-10,230
1997-98,Scottie Pippen,937,CHI,32,6-7,228
1997-98,Sean Elliott,251,SAS,30,6-8,205
1997-98,Sean Higgins,925,POR,29,6-9,205
1997-98,Sean Rooks,399,LAL,28,6-10,260
1997-98,Shandon Anderson,1000,UTA,24,6-6,210
1997-98,Shaquille O'Neal,406,LAL,26,7-1,315
1997-98,Shareef Abdur-Rahim,949,VAN,21,6-9,230
1997-98,Sharone Wright,412,TOR,25,6-11,260
1997-98,Shawn Bradley,762,DAL,26,7-6,248
1997-98,Shawn Kemp,431,CLE,28,6-10,256
1997-98,Shawn Respert,704,DAL,26,6-2,195
1997-98,Shawnelle Scott,1035,CLE,26,6-11,250
1997-98,Shea Seals,1578,LAL,22,6-5,210
1997-98,Sherman Douglas,428,NJN,31,6-1,195
1997-98,Spud Webb,892,ORL,34,5-6,133
1997-98,Stacey Augmon,278,POR,29,6-8,205
1997-98,Stanley Roberts,914,MIN,28,7-0,290
1997-98,Stephen Howard,1128,SEA,27,6-9,225
1997-98,Stephon Marbury,950,MIN,21,6-2,180
1997-98,Steve Henson,1667,DET,30,6-1,180
1997-98,Steve Kerr,70,CHI,32,6-3,181
1997-98,Steve Nash,959,PHX,24,6-3,195
1997-98,Steven Smith,120,ATL,29,6-8,221
1997-98,Stojko Vrankovic,1037,LAC,34,7-2,260
1997-98,Tariq Abdul-Wahad,1505,SAC,23,6-6,223
1997-98,Terrell Brandon,210,MIL,28,5-11,173
1997-98,Terry Cummings,187,NYK,37,6-9,250
1997-98,Terry Davis,426,WAS,31,6-10,250
1997-98,Terry Dehere,143,SAC,26,6-4,190
1997-98,Terry Mills,371,MIA,30,6-10,250
1997-98,Terry Porter,345,MIN,35,6-3,195
1997-98,Theo Ratliff,689,PHI,25,6-10,225
1997-98,Tim Breaux,160,MIL,27,6-7,215
1997-98,Tim Duncan,1495,SAS,22,7-0,248
1997-98,Tim Hardaway,896,MIA,31,6-0,195
1997-98,Tim Kempton,1118,TOR,34,6-10,245
1997-98,Tim Legler,100,WAS,31,6-4,200
1997-98,Tim Thomas,1501,PHI,21,6-10,230
1997-98,Todd Day,103,MIA,28,6-6,188
1997-98,Todd Fuller,957,GSW,23,6-11,255
1997-98,Tom Chambers,1472,PHI,39,6-10,220
1997-98,Tom Gugliotta,339,MIN,28,6-10,240
1997-98,Tom Hammonds,67,MIN,31,6-9,225
1997-98,Toni Kukoc,389,CHI,29,6-11,232
1997-98,Tony Battie,1499,DEN,22,6-11,240
1997-98,Tony Delk,960,GSW,24,6-2,192
1997-98,Tony Dumas,434,CLE,25,6-6,190
1997-98,Tony Farmer,1108,CHH,28,6-9,245
1997-98,Tony Massenburg,763,VAN,30,6-9,250
1997-98,Tony Smith,380,MIL,30,6-3,185
1997-98,Tracy McGrady,1503,TOR,19,6-8,210
1997-98,Tracy Murray,145,WAS,26,6-7,228
1997-98,Travis Best,696,IND,25,5-11,182
1997-98,Travis Knight,969,BOS,23,7-0,235
1997-98,Travis Williams,1576,CHH,29,6-7,250
1997-98,Troy Hudson,1607,UTA,22,6-1,178
1997-98,Tyrone Corbin,895,ATL,35,6-6,225
1997-98,Tyrone Hill,238,MIL,30,6-9,250
1997-98,Tyus Edney,721,BOS,25,5-10,152
1997-98,Vernon Maxwell,137,CHH,32,6-4,180
1997-98,Vin Baker,452,SEA,26,6-11,250
1997-98,Vincent Askew,355,POR,32,6-6,210
1997-98,Vinny Del Negro,219,SAS,31,6-4,200
1997-98,Vitaly Potapenko,958,CLE,23,6-10,280
1997-98,Vlade Divac,124,CHH,30,7-1,260
1997-98,Voshon Lenard,702,MIA,25,6-4,205
1997-98,Walt Williams,1005,POR,28,6-8,230
1997-98,Walter McCarty,962,BOS,24,6-10,230
1997-98,Wesley Person,445,CLE,27,6-6,195
1997-98,Will Perdue,781,SAS,32,7-0,240
1997-98,William Cunningham,1061,PHI,24,6-11,250
1997-98,Willie Burton,416,SAS,30,6-8,210
1997-98,Xavier McDaniel,1365,NJN,35,6-7,205
1997-98,Yinka Dare,212,NJN,25,7-0,265
1997-98,Zan Tabak,440,BOS,28,7-0,245
1997-98,Zydrunas Ilgauskas,980,CLE,23,7-3,260
1998-99,A.C. Green,920,DAL,35,6-9,225
1998-99,Aaron McKie,243,PHI,26,6-5,209
1998-99,Aaron Williams,1425,SEA,27,6-9,225
1998-99,Adam Keefe,228,UTA,29,6-9,230
1998-99,Adonal Foyle,1502,GSW,24,6-10,250
1998-99,Adonis Jordan,1817,MIL,28,5-11,170
1998-99,Al Harrington,1733,IND,19,6-9,230
1998-99,Alan Henderson,673,ATL,26,6-9,235
1998-99,Allan Houston,275,NYK,28,6-6,200
1998-99,Allen Iverson,947,PHI,24,6-0,165
1998-99,Alonzo Mourning,297,MIA,29,6-10,261
1998-99,Alvin Sims,1591,PHX,24,6-4,235
1998-99,Alvin Williams,1541,TOR,24,6-5,185
1998-99,Andrae Patterson,1754,MIN,23,6-9,238
1998-99,Andrew DeClercq,692,CLE,26,6-10,230
1998-99,Andrew Gaze,1845,SAS,33,6-7,205
1998-99,Andrew Lang,457,CHI,33,6-11,245
1998-99,Anfernee Hardaway,358,ORL,27,6-7,215
1998-99,Antawn Jamison,1712,GSW,23,6-9,223
1998-99,Anthony Avent,138,UTA,29,6-9,235
1998-99,Anthony Johnson,1533,ATL,24,6-3,190
1998-99,Anthony Miller,292,HOU,27,6-9,255
1998-99,Anthony Parker,1515,PHI,24,6-6,215
1998-99,Anthony Peeler,324,MIN,29,6-4,208
1998-99,Antoine Carr,156,HOU,37,6-9,270
1998-99,Antoine Walker,952,BOS,22,6-9,245
1998-99,Antonio Daniels,1498,SAS,24,6-4,200
1998-99,Antonio Davis,213,IND,30,6-9,230
1998-99,Antonio Lang,226,CLE,27,6-8,205
1998-99,Antonio McDyess,686,DEN,24,6-9,220
1998-99,Armen Gilliam,288,MIL,35,6-9,260
1998-99,Arvydas Sabonis,717,POR,34,7-3,292
1998-99,Austin Croshere,1506,IND,24,6-9,235
1998-99,Avery Johnson,422,SAS,34,5-11,180
1998-99,B.J. Armstrong,769,ORL,31,6-2,185
1998-99,Ben Davis,989,NYK,26,6-9,240
1998-99,Ben Wallace,1112,WAS,24,6-9,240
1998-99,Benoit Benjamin,104,PHI,34,7-0,250
1998-99,Bill Curley,223,MIN,27,6-9,220
1998-99,Bill Wennington,82,CHI,36,7-0,277
1998-99,Billy Owens,182,SEA,30,6-8,220
1998-99,Bimbo Coles,902,GSW,31,6-2,182
1998-99,Bison Dele,183,DET,30,6-11,260
1998-99,Blue Edwards,898,MIA,33,6-4,200
1998-99,Bo Outlaw,448,ORL,28,6-8,210
1998-99,Bob Sura,682,CLE,26,6-5,200
1998-99,Bobby Jackson,1517,MIN,26,6-1,185
1998-99,Bobby Phills,184,CHH,29,6-5,226
1998-99,Bonzi Wells,1719,POR,22,6-5,210
1998-99,Brad Miller,1802,CHH,23,6-11,250
1998-99,Brandon Williams,1585,SAS,24,6-6,215
1998-99,Brent Barry,699,CHI,27,6-6,195
1998-99,Brent Price,85,HOU,30,6-1,185
1998-99,Brevin Knight,1510,CLE,23,5-10,173
1998-99,Brian Evans,967,MIN,25,6-8,220
1998-99,Brian Grant,258,POR,27,6-9,254
1998-99,Brian Shaw,216,POR,33,6-6,200
1998-99,Brian Skinner,1730,LAC,23,6-9,255
1998-99,Bruce Bowen,1477,BOS,28,6-7,200
1998-99,Bruno Sundov,1743,DAL,19,7-2,220
1998-99,Bryant Reeves,735,VAN,26,7-0,275
1998-99,Bryant Stith,179,DEN,28,6-5,208
1998-99,Bryce Drew,1724,HOU,24,6-3,185
1998-99,Bryon Russell,935,UTA,28,6-7,225
1998-99,Calbert Cheaney,384,WAS,27,6-7,215
1998-99,Carl Herrera,61,DEN,32,6-9,225
1998-99,Carlos Rogers,435,POR,28,6-11,220
1998-99,Casey Shaw,1745,PHI,23,6-11,260
1998-99,Cedric Ceballos,76,DAL,29,6-6,190
1998-99,Cedric Henderson,1538,CLE,24,6-7,225
1998-99,Charles Barkley,787,HOU,36,6-6,252
1998-99,Charles O'Bannon,1525,DET,24,6-5,209
1998-99,Charles Oakley,891,TOR,35,6-9,245
1998-99,Charles R. Jones,1869,CHI,23,6-3,180
1998-99,Charles Shackleford,1593,CHH,33,6-11,245
1998-99,Charles Smith,1520,LAC,23,6-4,194
1998-99,Charlie Ward,369,NYK,28,6-2,190
1998-99,Chauncey Billups,1497,DEN,22,6-3,202
1998-99,Cherokee Parks,685,VAN,26,6-11,240
1998-99,Chris Anstey,1512,DAL,24,7-0,249
1998-99,Chris Carr,713,NJN,25,6-6,220
1998-99,Chris Childs,164,NYK,31,6-3,195
1998-99,Chris Crawford,1544,ATL,24,6-9,235
1998-99,Chris Dudley,201,NYK,34,6-11,260
1998-99,Chris Gatling,423,MIL,31,6-10,230
1998-99,Chris King,12,UTA,29,6-8,215
1998-99,Chris Mills,168,GSW,29,6-7,216
1998-99,Chris Morris,356,PHX,33,6-8,228
1998-99,Chris Mullin,904,IND,35,6-7,215
1998-99,Chris Webber,185,SAC,26,6-10,245
1998-99,Chris Whitney,43,WAS,27,6-0,175
1998-99,Christian Laettner,363,DET,29,6-11,245
1998-99,Chuck Person,456,CHH,35,6-8,235
1998-99,Chucky Brown,359,CHH,31,6-8,215
1998-99,Clar. Weatherspoon,221,MIA,28,6-7,265
1998-99,Clifford Robinson,361,PHX,32,6-10,225
1998-99,Corey Beck,1133,CHH,28,6-3,200
1998-99,Corey Benjamin,1736,CHI,21,6-6,200
1998-99,Corie Blount,916,CLE,30,6-10,242
1998-99,Corliss Williamson,722,SAC,25,6-7,245
1998-99,Cory Alexander,724,DEN,26,6-1,190
1998-99,Cory Carr,1757,CHI,23,6-4,210
1998-99,Cuttino Mobley,1749,HOU,23,6-4,190
1998-99,Dale Davis,905,IND,30,6-11,230
1998-99,Dale Ellis,107,SEA,38,6-7,205
1998-99,Damon Jones,1800,BOS,22,6-3,185
1998-99,Damon Stoudamire,757,POR,25,5-10,171
1998-99,Dan Majerle,105,MIA,33,6-6,220
1998-99,Dan Schayes,7,ORL,40,6-11,260
1998-99,Dana Barros,344,BOS,32,5-11,163
1998-99,Danny Ferry,198,CLE,32,6-10,235
1998-99,Danny Fortson,1504,DEN,23,6-7,260
1998-99,Danny Manning,330,PHX,33,6-10,244
1998-99,Darrell Armstrong,353,ORL,31,6-1,180
1998-99,Darrick Martin,239,LAC,28,5-11,170
1998-99,David Robinson,764,SAS,33,7-1,250
1998-99,David Vaughn,710,NJN,26,6-9,240
1998-99,David Wesley,133,CHH,28,6-1,202
1998-99,David Wingate,766,NYK,35,6-5,187
1998-99,DeJuan Wheat,1545,VAN,25,6-0,165
1998-99,Dean Garrett,1051,MIN,32,6-11,250
1998-99,Dee Brown,244,TOR,30,6-2,185
1998-99,Dell Curry,209,MIL,35,6-5,205
1998-99,Dennis Rodman,23,LAL,38,6-7,210
1998-99,Dennis Scott,192,MIN,30,6-8,229
1998-99,Derek Anderson,1507,CLE,24,6-5,195
1998-99,Derek Fisher,965,LAL,24,6-1,200
1998-99,Derek Harper,157,LAL,37,6-4,206
1998-99,Derek Strong,400,ORL,31,6-9,240
1998-99,Derrick Coleman,934,CHH,32,6-10,260
1998-99,Derrick McKey,365,IND,32,6-10,225
1998-99,Detlef Schrempf,96,SEA,36,6-10,235
1998-99,Dickey Simpkins,54,CHI,27,6-9,264
1998-99,Dikembe Mutombo,87,ATL,33,7-2,261
1998-99,Dirk Nowitzki,1717,DAL,21,7-0,237
1998-99,Dominique Wilkins,1122,ORL,39,6-8,230
1998-99,Don MacLean,931,SEA,29,6-10,235
1998-99,Don Reid,690,DET,25,6-8,250
1998-99,Donyell Marshall,923,GSW,26,6-9,230
1998-99,Doug Christie,57,TOR,29,6-6,205
1998-99,Doug Overton,77,PHI,29,6-3,190
1998-99,Doug West,28,VAN,32,6-6,200
1998-99,Drew Barry,1003,SEA,26,6-5,191
1998-99,Duane Causwell,190,MIA,31,7-0,255
1998-99,Duane Ferrell,273,GSW,34,6-7,215
1998-99,Dwayne Schintzius,368,BOS,30,7-2,285
1998-99,Earl Boykins,1863,CLE,23,5-5,145
1998-99,Ed Gray,1516,ATL,23,6-3,210
1998-99,Eddie Johnson,698,HOU,40,,
1998-99,Eddie Jones,224,CHH,27,6-6,200
1998-99,Elden Campbell,922,CHH,30,7-0,255
1998-99,Eldridge Recasner,695,CHH,31,6-4,190
1998-99,Elliot Perry,386,NJN,30,6-0,152
1998-99,Eric Montross,376,DET,27,7-0,270
1998-99,Eric Murdock,785,NJN,31,6-1,190
1998-99,Eric Piatkowski,15,LAC,28,6-7,215
1998-99,Eric Riley,35,BOS,29,7-0,245
1998-99,Eric Snow,727,PHI,26,6-3,204
1998-99,Eric Washington,1540,DEN,25,6-4,190
1998-99,Eric Williams,677,DEN,26,6-8,220
1998-99,Erick Dampier,956,GSW,23,6-11,265
1998-99,Erick Strickland,1065,DAL,25,6-3,210
1998-99,Ervin Johnson,911,MIL,31,6-11,245
1998-99,Etdrick Bohannon,1564,WAS,26,6-9,220
1998-99,Felipe Lopez,1732,VAN,24,6-6,195
1998-99,Felton Spencer,280,GSW,31,7-0,265
1998-99,Fred Hoiberg,697,IND,26,6-4,203
1998-99,Gary Grant,202,POR,34,6-3,185
1998-99,Gary Payton,56,SEA,30,6-4,180
1998-99,Gary Trent,718,DAL,24,6-8,250
1998-99,George Lynch,248,PHI,28,6-8,228
1998-99,George McCloud,45,PHX,32,6-8,225
1998-99,Gerald Brown,1871,PHX,23,6-4,210
1998-99,Gerald Wilkins,786,ORL,35,6-6,185
1998-99,Gerard King,1562,SAS,26,6-9,230
1998-99,Gheorghe Muresan,49,NJN,28,7-7,303
1998-99,Glen Rice,779,LAL,32,6-8,220
1998-99,Glenn Robinson,299,MIL,26,6-7,230
1998-99,Grant Hill,255,DET,26,6-8,225
1998-99,Grant Long,3,ATL,33,6-9,248
1998-99,Greg Anthony,21,POR,31,6-1,180
1998-99,Greg Foster,323,UTA,30,6-11,250
1998-99,Greg Minor,65,BOS,27,6-6,210
1998-99,Greg Ostertag,731,UTA,26,7-2,280
1998-99,Hakeem Olajuwon,165,HOU,36,7-0,255
1998-99,Harvey Grant,265,PHI,33,6-9,225
1998-99,Haywoode Workman,906,MIL,33,6-3,180
1998-99,Herb Williams,1006,NYK,41,6-11,260
1998-99,Hersey Hawkins,765,SEA,32,6-3,200
1998-99,Horace Grant,270,ORL,33,6-10,245
1998-99,Hot Rod Williams,73,DAL,36,6-11,245
1998-99,Howard Eisley,458,UTA,26,6-2,180
1998-99,Hubert Davis,93,DAL,29,6-5,183
